Player unique ID,Player nickname,Player dani rank,Player quantitative skill,Player ceiling skill,Player peak skill,Player contribution to model training,Player diligence rate,Player IR sources
293b4348-0c48-4dec-92f8-1a6f80241127,Jabberwock,,2.6172261112364805,2.1726189428114493,2.6172261112364805,0.012195239936730447,0.03013897410753005,minir
62525,幽天,★★/-,2.615803884648653,3.0546312666377786,3.952821214723461,0.01241968774946726,0.01739985525029863,lr2
61e29164-22aa-4da1-80e5-6f41ad07835c,きる,,2.6155458385544295,2.6195648953286494,2.6155458385544295,0.06289174352979039,0.12695179220712527,minir
33109f36-9ce0-4080-8bfb-496ad92e4fa5,Ma2rik4,,2.6154884164140006,2.9846400969732416,2.6154884164140006,0.026805980663188733,0.07703782128277692,minir
119859,月坂,★★/-,2.6146307143171255,3.0371360730602657,3.9709078308079633,0.010945411759460115,0.013236120456305771,lr2
100296,田所渚蓮,★★/-,2.6136597765987424,2.487852311109541,4.197890341724598,0.011977134407408989,0.016503650099919553,lr2
156,宝鐘マリン,-/-,2.6127373032465755,2.7493544388995463,4.104567010072314,0.011999896658673351,0.017963836367038424,lr2
22923,overheat,★★/★03,2.606473248823675,3.004124997799568,4.42102678975629,0.006427670859432109,0.008604411103004306,lr2
86559,Katheryn,★★/-,2.6063870236433266,3.1513382965071615,4.203901441816738,0.006505704162084514,0.008503345515711719,lr2
52435,bigboss,(^^)/-,2.6019807054472777,3.489354916950167,4.117807365133148,0.005029264814248711,0.005937278278575115,"lr2,minir,tachi"
28402,QN,★★/-,2.601183096767555,2.6392246879094117,3.7916785961758595,0.017471857378055396,0.022836765457720797,lr2
